Reference,Project_1,Project_2,Project_3,WorkUp,Gear,Rep,Longitude,Latitude,StartDepth,Zone,Grid,BottomVegCover,TotalShoreCover,BankDistance,ShoreDistance,Historic_Reference,Wng_dpth,Enddepth,Net_Ind,starttime,date,month,year,bay,typ,cf,gr,effort,z,bMud,bSan,bStr,bottom,bunk,SAV,Non,Alg,Oth,bveg,Eme,Str,Ter,Man,Shore,ovr_per,ind_per,temperature,salinity,bio_reference,species,n,number
CKM2008090102,AM,.,.,S,160,1,-83.10845,29.272783,1.6,B,141,0,100,NA,NA,CKM08090102,0.3,NA,.,41700,17777,9,2008,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,27.8666666666667,0.466666666666667,CKM2008090102. .,8835010105,0,0
CKM2008090108,AM,.,.,S,160,1,-83.078167,29.25465,1.2,B,154,0,100,NA,NA,CKM08090108,0.2,NA,.,49500,17777,9,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,29.3,19.8,CKM2008090108. .,8835010105,0,0
CKM2008090112,AM,.,.,S,160,1,-83.095917,29.2675,1.4,B,142,0,100,NA,NA,CKM08090112,0.4,NA,.,54900,17777,9,2008,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,28.8666666666667,20.3666666666667,CKM2008090112. .,8835010105,0,0
CKM2008090310,AM,.,.,S,160,1,-83.171167,29.3428,1.2,B,99,101,100,NA,NA,CKM08090310,0.5,NA,.,52200,17778,9,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,101,0,0,NA,SAV,10,0,0,0,Eme,0,100,29.85,18.4,CKM2008090310. .,8835010105,0,0
CKM2008090402,AM,.,.,S,160,1,-83.014633,29.141633,0.5,C,269,0,100,NA,NA,CKM08090402,0,NA,.,36660,17778,9,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,1,6,ManEmeTer,0,0,28,20.9,CKM2008090402. .,8835010105,0,0
CKM2008090405,AM,.,.,S,160,1,-83.089717,29.1247,0.9,C,287,80,0,NA,NA,CKM08090405,0.1,NA,.,43980,17778,9,2008,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,80,0,0,NA,SAV,0,0,0,0,Non,NA,NA,28.5,29.1,CKM2008090405. .,8835010105,0,0
CKM2008090405,AM,.,.,S,160,1,-83.089717,29.1247,0.9,C,287,80,0,NA,NA,CKM08090405,0.1,NA,.,43980,17778,9,2008,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,80,0,0,NA,SAV,0,0,0,0,Non,NA,NA,28.5,29.1,CKM2008090405A .,8835010105,0,0
CKM2008090405,AM,.,.,S,160,1,-83.089717,29.1247,0.9,C,287,80,0,NA,NA,CKM08090405,0.1,NA,.,43980,17778,9,2008,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,80,0,0,NA,SAV,0,0,0,0,Non,NA,NA,28.5,29.1,CKM2008090405B .,8835010105,0,0
CKM2008090406,AM,.,.,S,160,1,-83.0737,29.146967,0.8,C,265,0,0,NA,NA,CKM08090406,0.1,NA,.,47460,17778,9,2008,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,0,0,0,0,Non,NA,NA,28.7,25,CKM2008090406. .,8835010105,0,0
CKM2008090601,AM,.,.,S,160,1,-83.166617,29.29265,0.5,B,127,0,100,NA,NA,CKM08090601,0,NA,.,38280,17780,9,2008,CK,M,1,160,41.2,CKB,0,1,0,San,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,27.4,0.2,CKM2008090601. .,8835010105,0,0
CKM2008090602,AM,.,.,S,160,1,-83.16535,29.32525,0.6,B,109,0,100,NA,NA,CKM08090602,0,NA,.,39600,17780,9,2008,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,27.95,10.75,CKM2008090602. .,8835010105,0,0
CKM2008090603,AM,.,.,S,160,1,-83.171333,29.30295,1.7,B,117,0,100,NA,NA,CKM08090603,0,NA,.,43200,17780,9,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,27.6,0.1,CKM2008090603. .,8835010105,0,0
CKM2008090701,AM,.,.,S,160,1,-83.035033,29.123983,1,C,290,80,100,NA,NA,CKM08090701,0.1,NA,.,35280,17783,9,2008,CK,M,1,160,41.2,CKC,1,0,1,MudStr,0,80,0,0,NA,SAV,10,0,0,10,ManEme,0,100,29,27.25,CKM2008090701. .,8835010105,1,1
CKM2008090702,AM,.,.,S,160,1,-83.027917,29.097217,0.6,C,338,80,100,NA,NA,CKM08090702,0.1,NA,.,41580,17783,9,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,80,0,0,NA,SAV,10,0,0,2,ManEme,16.7,83.3,29.4,29.1,CKM2008090702. .,8835010105,0,0
CKM2008090703,AM,.,.,S,160,1,-83.03515,29.095533,0.6,C,337,90,100,NA,NA,CKM08090703,0.1,NA,.,43740,17783,9,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,90,0,0,NA,SAV,10,0,0,10,ManEme,0,50,30.5,29.3,CKM2008090703. .,8835010105,0,0
CKM2008090704,AM,.,.,S,160,1,-83.057067,29.147433,0.8,C,266,0,100,NA,NA,CKM08090704,0.1,NA,.,46080,17783,9,2008,CK,M,1,160,41.2,CKC,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,10,0,0,EmeStr,0,100,30.75,28.15,CKM2008090704. .,8835010105,0,0
CKM2008090705,AM,.,.,S,160,1,-83.064783,29.15505,1,C,243,0,100,NA,NA,CKM08090705,0.1,NA,.,48360,17783,9,2008,CK,M,1,160,41.2,CKC,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,8,ManEme,0,0,30.9,24.4,CKM2008090705. .,8835010105,0,0
CKM2008090706,AM,.,.,S,160,1,-83.084267,29.19705,0.6,B,197,0,75,NA,NA,CKM08090706,0.1,NA,.,50940,17783,9,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,1,0,0,4,ManEme,0,0,30.9,23.55,CKM2008090706. .,8835010105,0,0
CKM2008100201,AM,.,.,S,160,1,-83.06245,29.102417,1.1,C,312,0,20,NA,NA,CKM08100201,0.1,NA,.,34140,17808,10,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,2,0,0,0,Eme,0,0,22.3,30.4,CKM2008100201. .,8835010105,4,4
CKM2008100207,AM,.,.,S,160,1,-83.033617,29.127117,1.1,C,290,0,0,NA,NA,CKM08100207,0.1,NA,.,49080,17808,10,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,0,0,0,0,Non,NA,NA,25.25,28.4,CKM2008100207. .,8835010105,0,0
CKM2008100301,AM,.,.,S,160,1,-83.072533,29.18705,0.6,B,198,0,100,NA,NA,CKM08100301,0.1,NA,.,33600,17812,10,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,0,0,10,0,Ter,0,0,24.8,29,CKM2008100301. .,8835010105,0,0
CKM2008100304,AM,.,.,S,160,1,-83.08005,29.2036,0.6,B,189,0,100,NA,NA,CKM08100304,0.1,NA,.,38820,17812,10,2008,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,2,10,0,0,EmeStr,0,100,25.3,29.65,CKM2008100304. .,8835010105,0,0
CKM2008100305,AM,.,.,S,160,1,-83.0876,29.21545,0.5,B,188,0,100,NA,NA,CKM08100305,0.1,NA,.,40980,17812,10,2008,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,9,0,0,0,Eme,0,0,25.9,30.7,CKM2008100305. .,8835010105,0,0
CKM2008100501,AM,.,.,S,160,1,-83.028467,29.0975,1.1,C,338,101,100,NA,NA,CKM08100501,0.5,NA,.,32820,17814,10,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,101,0,0,NA,SAV,10,0,0,5,ManEme,0,100,25.9,32.1,CKM2008100501. .,8835010105,0,0
CKM2008100502,AM,.,.,S,160,1,-83.09025,29.124067,1.5,C,287,101,0,NA,NA,CKM08100502,0,NA,.,35160,17814,10,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,101,0,0,NA,SAV,0,0,0,0,Non,NA,NA,25.8,31.3,CKM2008100502. .,8835010105,0,0
CKM2008100503,AM,.,.,S,160,1,-83.057167,29.14755,1.4,C,266,0,100,NA,NA,CKM08100503,0.4,NA,.,38820,17814,10,2008,CK,M,1,160,41.2,CKC,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,26.2666666666667,29.9666666666667,CKM2008100503. .,8835010105,0,0
CKM2008100504,AM,.,.,S,160,1,-83.041167,29.1381,1.5,C,267,0,100,NA,NA,CKM08100504,0.3,NA,.,41040,17814,10,2008,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,0,0,0,NA,Non,5,0,0,0,Eme,0,100,26.5,29.4,CKM2008100504. .,8835010105,0,0
CKM2008100505,AM,.,.,S,160,1,-83.0119,29.155617,1.5,C,246,0,0,NA,NA,CKM08100505,0.1,NA,.,45180,17814,10,2008,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,0,0,0,0,Non,NA,NA,26.7,29.1,CKM2008100505. .,8835010105,0,0
CKM2008100507,AM,.,.,S,160,1,-83.017217,29.145633,1.1,C,268,0,100,NA,NA,CKM08100507,0.3,NA,.,48480,17814,10,2008,CK,M,1,160,41.2,CKC,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,26.6,29.25,CKM2008100507. .,8835010105,0,0
CKM2008100701,AM,.,.,S,160,1,-83.1906,29.36425,1.1,B,89,0,100,NA,NA,CKM08100701,0.3,NA,.,36000,17827,10,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,21.7,28.5,CKM2008100701. .,8835010105,0,0
CKM2008100702,AM,.,.,S,160,1,-83.165217,29.325067,1.1,B,109,0,100,NA,NA,CKM08100702,0.2,NA,.,39900,17827,10,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,37.5,23,25.1,CKM2008100702. .,8835010105,0,0
CKM2008100703,AM,.,.,S,160,1,-83.17155,29.302333,0.8,B,117,0,100,NA,NA,CKM08100703,0.3,NA,.,41880,17827,10,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,23.3,20.55,CKM2008100703. .,8835010105,0,0
CKM2008100704,AM,.,.,S,160,1,-83.144317,29.2878,0.8,B,128,0,100,NA,NA,CKM08100704,0.3,NA,.,44340,17827,10,2008,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,22.65,19.8,CKM2008100704. .,8835010105,0,0
CKM2008100709,AM,.,.,S,160,1,-83.108733,29.27385,1,B,141,10,100,NA,NA,CKM08100709,0.2,NA,.,54180,17827,10,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,10,0,0,NA,SAV,10,0,0,0,Eme,0,0,24.1,17.65,CKM2008100709. .,8835010105,0,0
CKM2008110301,AM,.,.,S,160,1,-83.06295,29.096117,0.6,C,336,80,0,NA,NA,CKM08110301,0.1,NA,.,34200,17842,11,2008,CK,M,1,160,41.2,CKC,0,1,0,San,0,80,0,0,NA,SAV,0,0,6,0,Ter,0,0,19.2,31.3,CKM2008110301. .,8835010105,0,0
CKM2008110302,AM,.,.,S,160,1,-83.062583,29.101817,1.1,C,312,0,100,NA,NA,CKM08110302,0.2,NA,.,36300,17842,11,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,19.15,31.25,CKM2008110302. .,8835010105,0,0
CKM2008110501,AM,.,.,S,160,1,-83.031567,29.127133,0.7,C,291,101,100,NA,NA,CKM08110501,0.1,NA,.,35400,17848,11,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,101,0,0,NA,SAV,0,0,0,10,Man,100,0,18.7,30.65,CKM2008110501. .,8835010105,0,0
CKM2008110502,AM,.,.,S,160,1,-83.0504,29.12755,1.5,C,289,0,100,NA,NA,CKM08110502,0.1,NA,.,37320,17848,11,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,18.5666666666667,30.9666666666667,CKM2008110502. .,8835010105,0,0
CKM2008110503,AM,.,.,S,160,1,-83.0476,29.17055,2.2,C,218,0,100,NA,NA,CKM08110503,0.3,NA,.,39840,17848,11,2008,CK,M,1,160,41.2,CKC,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,5,ManEme,0,100,18.5,28.3,CKM2008110503. .,8835010105,0,0
CKM2008110504,AM,.,.,S,160,1,-83.0753,29.101017,1.1,C,311,101,100,NA,NA,CKM08110504,0.1,NA,.,42720,17848,11,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,4,ManEme,0,31.3,19,32.3,CKM2008110504. .,8835010105,0,0
CKM2008110505,AM,.,.,S,160,1,-83.06935,29.09605,1.2,C,335,101,20,NA,NA,CKM08110505,0.1,NA,.,45780,17848,11,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,101,0,0,NA,SAV,0,0,2,0,Ter,0,0,19.6,32.2,CKM2008110505. .,8835010105,0,0
CKM2008110506,AM,.,.,S,160,1,-83.03075,29.096117,1.1,C,338,101,100,NA,NA,CKM08110506,0.4,NA,.,47700,17848,11,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,101,0,0,NA,SAV,10,0,10,10,ManEmeTer,0,66.7,19.6,31.9,CKM2008110506. .,8835010105,0,0
CKM2008110604,AM,.,.,S,160,1,-83.077917,29.241267,1.8,B,166,0,100,NA,NA,CKM08110604,0.3,NA,.,43200,17848,11,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,5,0,0,0,Eme,0,100,18.4,25.1666666666667,CKM2008110604. .,8835010105,0,0
CKM2008110607,AM,.,.,S,160,1,-83.084883,29.225383,1,B,177,0,100,NA,NA,CKM08110607,0.2,NA,.,46860,17848,11,2008,CK,M,1,160,41.2,CKB,0,1,0,San,0,0,0,0,NA,Non,10,0,10,3,ManEmeTer,0,43.5,19.05,27.1,CKM2008110607. .,8835010105,0,0
CKM2008110609,AM,.,.,S,160,1,-83.074883,29.19615,1.5,B,198,0,100,NA,NA,CKM08110609,0.1,NA,.,49800,17848,11,2008,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,19.0666666666667,28.1333333333333,CKM2008110609. .,8835010105,0,0
CKM2008110610,AM,.,.,S,160,1,-83.0848,29.188467,1.1,B,197,0,100,NA,NA,CKM08110610,0.5,NA,.,52200,17848,11,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,10,ManEme,0,100,19.15,29.2,CKM2008110610. .,8835010105,0,0
CKM2008110701,AM,.,.,S,160,1,-83.098933,29.272,0.4,B,142,0,100,NA,NA,CKM08110701,0.1,NA,.,38100,17854,11,2008,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,10,0,0,EmeStr,0,50,18.2,9.1,CKM2008110701. .,8835010105,0,0
CKM2008110706,AM,.,.,S,160,1,-83.108417,29.273667,0.4,B,141,0,100,NA,NA,CKM08110706,0.1,NA,.,49200,17854,11,2008,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,19.3,1.6,CKM2008110706. .,8835010105,0,0
CKM2008110801,AM,.,.,S,160,1,-83.171767,29.3023,0.5,B,117,0,100,NA,NA,CKM08110801,0.1,NA,.,36000,17857,11,2008,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,15.2,20.5,CKM2008110801. .,8835010105,0,0
CKM2008110802,AM,.,.,S,160,1,-83.1655,29.324983,1.3,B,109,0,100,NA,NA,CKM08110802,0.1,NA,.,39000,17857,11,2008,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,0,Eme,0,28.6,15.7,23.3,CKM2008110802. .,8835010105,0,0
CKM2008120101,AM,.,.,S,160,1,-83.068467,29.131083,1.1,C,288,0,0,NA,NA,CKM08120101,0.1,NA,.,34260,17869,12,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,0,0,0,0,Non,NA,NA,13.9,30.5,CKM2008120101. .,8835010105,0,0
CKM2008120104,AM,.,.,S,160,1,-83.062517,29.101917,0.6,C,312,10,20,NA,NA,CKM08120104,0.1,NA,.,44280,17869,12,2008,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,10,0,0,NA,SAV,2,0,0,0,Eme,0,0,14,31,CKM2008120104. .,8835010105,0,0
CKM2008120109,AM,.,.,S,160,1,-82.98475,29.155317,0.7,C,247,0,100,NA,NA,CKM08120109,0.1,NA,.,52200,17869,12,2008,CK,M,1,160,41.2,CKC,1,1,1,MudSanStr,0,0,0,0,NA,Non,0,10,0,0,Str,0,100,15.55,28.8,CKM2008120109. .,8835010105,0,0
CKM2008120401,AM,.,.,S,160,1,-83.176517,29.328083,1,B,108,0,100,NA,NA,CKM08120401,0.3,NA,.,35100,17874,12,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,12.95,25.25,CKM2008120401. .,8835010105,0,0
CKM2008120402,AM,.,.,S,160,1,-83.165183,29.325183,1,B,109,0,100,NA,NA,CKM08120402,0.2,NA,.,38460,17874,12,2008,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,33.3,12.75,18,CKM2008120402. .,8835010105,0,0
CKM2008120403,AM,.,.,S,160,1,-83.171833,29.302417,0.7,B,117,0,100,NA,NA,CKM08120403,0.3,NA,.,40440,17874,12,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,12.15,12.15,CKM2008120403. .,8835010105,0,0
CKM2008120404,AM,.,.,S,160,1,-83.150283,29.288983,1.1,B,127,0,100,NA,NA,CKM08120404,0.4,NA,.,42780,17874,12,2008,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,13.5,15.05,CKM2008120404. .,8835010105,0,0
CKM2008120504,AM,.,.,S,160,1,-83.074783,29.215833,1.1,B,189,0,100,NA,NA,CKM08120504,0.2,NA,.,38280,17875,12,2008,CK,M,1,160,41.2,CKB,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,1,ManEme,0,100,14.5,25.5,CKM2008120504. .,8835010105,0,0
CKM2008120505,AM,.,.,S,160,1,-83.058417,29.2309,0.9,B,179,0,100,NA,NA,CKM08120505,0.3,NA,.,39840,17875,12,2008,CK,M,1,160,41.2,CKB,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,1,ManEme,0,100,14.8,23.3,CKM2008120505. .,8835010105,0,0
CKM2008120510,AM,.,.,S,160,1,-83.073433,29.228833,0.8,B,178,0,100,NA,NA,CKM08120510,0.2,NA,.,48480,17875,12,2008,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,16.05,26.35,CKM2008120510. .,8835010105,0,0
CKM2008120511,AM,.,.,S,160,1,-83.085883,29.224033,0.7,B,177,0,100,NA,NA,CKM08120511,0.1,NA,.,50220,17875,12,2008,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,1,ManEme,0,0,16.6,27,CKM2008120511. .,8835010105,0,0
CKM2008120601,AM,.,.,S,160,1,-83.06415,29.15525,1.2,C,243,0,100,NA,NA,CKM08120601,0.1,NA,.,35580,17876,12,2008,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,0,0,0,NA,Non,10,0,0,6,ManEme,0,62.5,16.7,29.8,CKM2008120601. .,8835010105,0,0
CKM2008120602,AM,.,.,S,160,1,-83.049517,29.1695,0.8,C,218,0,100,NA,NA,CKM08120602,0.2,NA,.,37440,17876,12,2008,CK,M,1,160,41.2,CKC,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,2,ManEme,0,83.3,17.2,29.1,CKM2008120602. .,8835010105,0,0
CKM2008120603,AM,.,.,S,160,1,-83.057267,29.147633,1.2,C,266,0,100,NA,NA,CKM08120603,0.3,NA,.,39360,17876,12,2008,CK,M,1,160,41.2,CKC,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,1,ManEme,0,90.9,16.1,30.8,CKM2008120603. .,8835010105,0,0
CKM2008120604,AM,.,.,S,160,1,-83.017033,29.145917,1.2,C,268,0,100,NA,NA,CKM08120604,0.3,NA,.,41700,17876,12,2008,CK,M,1,160,41.2,CKC,1,0,1,MudStr,0,0,0,0,NA,Non,10,0,0,4,ManEme,0,71.4,15.75,30.6,CKM2008120604. .,8835010105,0,0
CKM2008120605,AM,.,.,S,160,1,-83.029167,29.095667,0.9,C,338,101,100,NA,NA,CKM08120605,0.5,NA,.,45600,17876,12,2008,CK,M,1,160,41.2,CKC,1,0,0,Mud,0,101,0,0,NA,SAV,10,0,0,10,ManEme,0,100,16.2,32.1,CKM2008120605. .,8835010105,0,0
CKM2009010303,AM,.,.,S,160,1,-83.168833,29.2915,0.5,B,126,0,100,NA,NA,CKM09010303,0.2,NA,.,39540,17905,1,2009,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,16.85,14,CKM2009010303. .,8835010105,0,0
CKM2009010306,AM,.,.,S,160,1,-83.091017,29.266283,1.1,B,153,0,100,NA,NA,CKM09010306,0.3,NA,.,43440,17905,1,2009,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,50,17.25,8,CKM2009010306. .,8835010105,0,0
CKM2009010308,AM,.,.,S,160,1,-83.09905,29.271883,1.2,B,142,0,100,NA,NA,CKM09010308,0.5,NA,.,46500,17905,1,2009,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,18.2,2.85,CKM2009010308. .,8835010105,0,0
CKM2009010309,AM,.,.,S,160,1,-83.1104,29.2751,1.9,B,141,0,100,NA,NA,CKM09010309,0.3,NA,.,47940,17905,1,2009,CK,M,1,160,41.2,CKB,1,1,0,MudSan,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,18,2.8,CKM2009010309. .,8835010105,0,0
CKM2009010501,AM,.,.,S,160,1,-83.0328,29.128,2.5,C,291,0,0,NA,NA,CKM09010501,0.1,NA,.,34740,17912,1,2009,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,0,0,0,0,Non,NA,NA,12.175,31.025,CKM2009010501. .,8835010105,0,0
CKM2009010503,AM,.,.,S,160,1,-83.050483,29.127017,1.9,C,289,0,100,NA,NA,CKM09010503,0,NA,.,37080,17912,1,2009,CK,M,1,160,41.2,CKC,0,1,0,San,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,11.9333333333333,29.6666666666667,CKM2009010503. .,8835010105,0,0
CKM2009010506,AM,.,.,S,160,1,-83.068733,29.130467,0.5,C,288,0,0,NA,NA,CKM09010506,0,NA,.,40320,17912,1,2009,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,0,0,0,0,Non,NA,NA,13.1,29.3,CKM2009010506. .,8835010105,0,0
CKM2009010511,AM,.,.,S,160,1,-83.062633,29.101983,0.4,C,312,0,100,NA,NA,CKM09010511,0,NA,.,48000,17912,1,2009,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,5,0,0,0,Eme,0,0,12.9,30.6,CKM2009010511. .,8835010105,0,0
CKM2009010602,AM,.,.,S,160,1,-83.01715,29.1457,0.7,C,268,0,100,NA,NA,CKM09010602,0,NA,.,37860,17919,1,2009,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,10,6,0,0,EmeStr,0,37.5,8.7,24.4,CKM2009010602. .,8835010105,0,0
CKM2009010603,AM,.,.,S,160,1,-83.018467,29.154,1.5,C,245,0,100,NA,NA,CKM09010603,0,NA,.,39660,17919,1,2009,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,10,10,0,0,EmeStr,0,50,6.56666666666667,23.8666666666667,CKM2009010603. .,8835010105,0,0
CKM2009010604,AM,.,.,S,160,1,-83.012533,29.155433,0.9,C,246,0,100,NA,NA,CKM09010604,0,NA,.,42120,17919,1,2009,CK,M,1,160,41.2,CKC,0,1,1,SanStr,0,0,0,0,NA,Non,3,10,0,0,EmeStr,0,76.9,7.7,25.3,CKM2009010604. .,8835010105,0,0
CKM2009010607,AM,.,.,S,160,1,-83.041333,29.13825,1.3,C,267,0,80,NA,NA,CKM09010607,0.1,NA,.,48540,17919,1,2009,CK,M,1,160,41.2,CKC,1,1,0,MudSan,0,0,0,0,NA,Non,8,0,0,0,Eme,0,0,9.7,22.95,CKM2009010607. .,8835010105,0,0
CKM2009010702,AM,.,.,S,160,1,-83.077367,29.240467,1.6,B,166,0,100,NA,NA,CKM09010702,0.1,NA,.,38640,17920,1,2009,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,10,6,0,EmeStrTer,0,76.9,10.1,19.0666666666667,CKM2009010702. .,8835010105,0,0
CKM2009010702,AM,.,.,S,160,1,-83.077367,29.240467,1.6,B,166,0,100,NA,NA,CKM09010702,0.1,NA,.,38640,17920,1,2009,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,10,6,0,EmeStrTer,0,76.9,10.1,19.0666666666667,CKM2009010702A .,8835010105,0,0
CKM2009010702,AM,.,.,S,160,1,-83.077367,29.240467,1.6,B,166,0,100,NA,NA,CKM09010702,0.1,NA,.,38640,17920,1,2009,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,10,6,0,EmeStrTer,0,76.9,10.1,19.0666666666667,CKM2009010702B .,8835010105,0,0
CKM2009010705,AM,.,.,S,160,1,-83.06235,29.23315,1.6,B,179,0,100,NA,NA,CKM09010705,0.1,NA,.,44100,17920,1,2009,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,0,0,0,Eme,0,100,10.9,19.8333333333333,CKM2009010705. .,8835010105,0,0
CKM2009010706,AM,.,.,S,160,1,-83.086033,29.223533,0.6,B,177,0,100,NA,NA,CKM09010706,0.1,NA,.,46560,17920,1,2009,CK,M,1,160,41.2,CKB,0,1,0,San,0,0,0,0,NA,Non,10,0,0,0,Eme,0,0,12.5,25.2,CKM2009010706. .,8835010105,0,0
CKM2009010707,AM,.,.,S,160,1,-83.072317,29.21495,0.8,B,189,0,100,NA,NA,CKM09010707,0.1,NA,.,48420,17920,1,2009,CK,M,1,160,41.2,CKB,1,1,1,MudSanStr,0,0,0,0,NA,Non,10,10,0,0,EmeStr,0,66.7,12,21.8,CKM2009010707. .,8835010105,0,0
